2024-04-01 16:13:33.1595 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I729A5KR4" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-01 16:26:56.3490 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-01 16:26:56.3490 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-01 16:26:56.3490 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-01 16:26:56.3490 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-01 16:26:56.3490 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 1 with length 989 and flags NONE.
2024-04-01 16:26:56.3490 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 1 with length 65 and flags NONE.
2024-04-01 16:26:56.3490 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 1 with length 16 and flags NONE.
2024-04-01 16:26:56.3752 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-01 16:26:56.3752 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" received WINDOW_UPDATE frame for stream ID 1 with length 4 and flags 0x0.
2024-04-01 16:26:56.3807 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-04-01 16:26:56.6788 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" received HEADERS frame for stream ID 3 with length 109 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-01 16:26:56.6788 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" received HEADERS frame for stream ID 5 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-01 16:26:56.6788 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-01 16:26:56.6788 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-01 16:26:56.7065 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending HEADERS frame for stream ID 3 with length 90 and flags END_HEADERS.
2024-04-01 16:26:56.7065 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 3 with length 11984 and flags NONE.
2024-04-01 16:26:56.7300 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM.
2024-04-01 16:26:56.7696 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending HEADERS frame for stream ID 5 with length 119 and flags END_HEADERS.
2024-04-01 16:26:56.7696 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 9986 and flags NONE.
2024-04-01 16:26:56.7696 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.7696 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.7696 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.7696 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.7696 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.7696 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.7696 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.7696 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.7696 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.7696 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.7696 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.7696 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8122 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8122 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8122 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8122 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8122 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8122 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8122 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8122 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8122 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8122 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8122 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8122 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8122 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8122 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8122 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8122 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8122 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8122 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8139 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8342 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8468 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-01 16:26:56.8781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 9517 and flags NONE.
2024-04-01 16:26:56.8781 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM.
2024-04-01 16:26:56.9777 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" received HEADERS frame for stream ID 7 with length 66 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-01 16:26:56.9777 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-01 16:26:57.2711 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending HEADERS frame for stream ID 7 with length 65 and flags END_HEADERS.
2024-04-01 16:26:57.2711 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 7 with length 3062 and flags NONE.
2024-04-01 16:26:57.2711 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F6" sending DATA frame for stream ID 7 with length 0 and flags END_STREAM.
2024-04-01 16:27:03.1597 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F7" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-01 16:27:03.1597 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F7" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-01 16:27:03.1597 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F7" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-04-01 16:27:03.1597 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F7" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-01 16:27:03.1597 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F7" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-01 16:27:03.1597 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F7" received HEADERS frame for stream ID 1 with length 393 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-01 16:27:03.1597 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2I79MKB9F7" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-01 16:27:03.1597 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-01 16:27:03.3989 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-04-01 16:27:03.3989 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
