2024-04-03 09:45:04.6481 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIIGER6VH" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-03 09:49:39.7857 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-03 09:49:39.7857 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-03 09:49:39.7857 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-04-03 09:49:39.7857 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 1 with length 989 and flags NONE.
2024-04-03 09:49:39.7857 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 1 with length 65 and flags NONE.
2024-04-03 09:49:39.7857 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 1 with length 16 and flags NONE.
2024-04-03 09:49:39.8021 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-04-03 09:49:40.3790 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" received HEADERS frame for stream ID 3 with length 109 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-03 09:49:40.3790 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" received HEADERS frame for stream ID 5 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-03 09:49:40.3790 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-03 09:49:40.3790 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-03 09:49:40.3790 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending HEADERS frame for stream ID 3 with length 90 and flags END_HEADERS.
2024-04-03 09:49:40.3960 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 3 with length 11984 and flags NONE.
2024-04-03 09:49:40.3960 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending HEADERS frame for stream ID 5 with length 119 and flags END_HEADERS.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 9986 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 9517 and flags NONE.
2024-04-03 09:49:40.4941 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM.
2024-04-03 09:49:40.7282 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" received HEADERS frame for stream ID 7 with length 66 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-03 09:49:40.7282 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-03 09:49:40.9689 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending HEADERS frame for stream ID 7 with length 35 and flags END_HEADERS.
2024-04-03 09:49:40.9689 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 7 with length 3062 and flags NONE.
2024-04-03 09:49:40.9689 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU7" sending DATA frame for stream ID 7 with length 0 and flags END_STREAM.
2024-04-03 09:49:47.1459 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU8" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-03 09:49:47.1459 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU8" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-03 09:49:47.1459 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU8" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-04-03 09:49:47.1459 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU8" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-03 09:49:47.1459 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU8" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-03 09:49:47.1459 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU8" received HEADERS frame for stream ID 1 with length 392 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-04-03 09:49:47.1459 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU8" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-04-03 09:49:47.1459 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-04-03 09:50:28.6339 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU8" sending HEADERS frame for stream ID 1 with length 68 and flags END_HEADERS.
2024-04-03 09:50:28.6339 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU8" sending DATA frame for stream ID 1 with length 2983 and flags NONE.
2024-04-03 09:50:28.6339 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU8" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-04-03 09:50:28.6750 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIL2MQBU8" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-03 09:53:06.6318 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIN12FVUI" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-04-03 09:53:06.6318 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIN12FVUI" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-04-03 09:53:06.6318 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN2JIN12FVUI" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
