2024-06-07 10:32:25.4403 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46LS28Q1EO" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-06-07 10:33:57.0352 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 10:33:57.0352 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 10:33:57.0352 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 10:33:57.0352 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 10:33:57.4768 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46LS28Q1EP" sending HEADERS frame for stream ID 3 with length 34 and flags END_HEADERS.
2024-06-07 10:33:57.4768 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46LS28Q1EP" sending DATA frame for stream ID 3 with length 4087 and flags NONE.
2024-06-07 10:33:57.4768 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46LS28Q1EP" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM.
2024-06-07 10:33:57.4768 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46LS28Q1EP" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-06-07 10:34:44.5741 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46LS28Q1EQ" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-06-07 10:34:44.5741 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46LS28Q1EQ" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-06-07 10:34:44.5741 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46LS28Q1EQ" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-06-07 10:34:44.5741 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46LS28Q1EQ" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-06-07 10:34:44.5741 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46LS28Q1EQ" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-06-07 10:34:44.5741 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46LS28Q1EQ" received HEADERS frame for stream ID 1 with length 587 and flags END_HEADERS, PRIORITY.
2024-06-07 10:34:44.5741 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46LS28Q1EQ" received DATA frame for stream ID 1 with length 56 and flags END_STREAM.
2024-06-07 10:34:44.5741 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46LS28Q1EQ" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-06-07 10:34:44.5741 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-06-07 10:34:44.5741 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 10:34:44.5741 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 10:34:44.5741 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 10:34:44.5741 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 10:34:44.5741 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Executing action method BillingAPI.Controllers.CLPRO01Controller.AddProduct (BillingAPI) with arguments (BillingAPI.Models.POCO.DTOPRO01)
2024-06-07 10:34:45.0227 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 10:34:45.0227 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter.
2024-06-07 10:34:45.0227 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 10:34:45.0227 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter.
2024-06-07 10:34:45.0227 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-06-07 10:34:45.0227 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-06-07 10:34:45.0227 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Before executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-06-07 10:34:45.1092 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46LS28Q1EQ" sending HEADERS frame for stream ID 1 with length 79 and flags END_HEADERS.
2024-06-07 10:34:45.1092 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46LS28Q1EQ" sending DATA frame for stream ID 1 with length 67 and flags NONE.
2024-06-07 10:34:45.1092 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | After executing action result Microsoft.AspNetCore.Mvc.OkObjectResult.
2024-06-07 10:34:45.1092 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-06-07 10:34:45.1092 | TRACE | Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker | Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter.
2024-06-07 10:34:45.1092 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46LS28Q1EQ" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-06-07 10:49:43.4371 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE.
2024-06-07 10:49:43.4444 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-06-07 10:49:43.4444 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" received SETTINGS frame for stream ID 0 with length 24 and flags NONE.
2024-06-07 10:49:43.4444 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-06-07 10:49:43.4444 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0.
2024-06-07 10:49:43.4444 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" received HEADERS frame for stream ID 1 with length 469 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-06-07 10:49:43.4953 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" received SETTINGS frame for stream ID 0 with length 0 and flags ACK.
2024-06-07 10:49:43.5612 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-06-07 10:49:43.8794 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending HEADERS frame for stream ID 1 with length 66 and flags END_HEADERS.
2024-06-07 10:49:44.8581 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-06-07 10:49:44.8581 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-06-07 10:49:44.8581 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-06-07 10:49:44.8581 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 1 with length 1024 and flags NONE.
2024-06-07 10:49:44.8581 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 1 with length 992 and flags NONE.
2024-06-07 10:49:44.8581 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 1 with length 65 and flags NONE.
2024-06-07 10:49:44.8581 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 1 with length 16 and flags NONE.
2024-06-07 10:49:44.8884 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM.
2024-06-07 10:49:45.3875 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" received HEADERS frame for stream ID 3 with length 115 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-06-07 10:49:45.4048 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" received HEADERS frame for stream ID 5 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY.
2024-06-07 10:49:45.4115 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-06-07 10:49:45.4115 | TRACE | Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware | All hosts are allowed.
2024-06-07 10:49:45.4598 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending HEADERS frame for stream ID 3 with length 90 and flags END_HEADERS.
2024-06-07 10:49:45.4598 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 3 with length 11990 and flags NONE.
2024-06-07 10:49:45.4598 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending HEADERS frame for stream ID 5 with length 149 and flags END_HEADERS.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 9986 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
2024-06-07 10:49:45.5531 | TRACE | Microsoft.AspNetCore.Server.Kestrel.Http2 | Connection id "0HN46M5NCOIOA" sending DATA frame for stream ID 5 with length 10240 and flags NONE.
